species,specimen,long,lat,elev_m,collection_year,collection_month,collection_day,collection_date,collection_DOWY,sept_1_date,first_rain_date,first_rain_DOWY,season_length,first_14dry_date,first_14dry_DOWY,coll_rel_dry,mid_DOWY,early_ppt,late_ppt,GDD,number_of_small_events,total_ppt_mm_prism,total_rain_events,tmean_first_rain_to_coll,day_first_rain_to_coll
heterophyllus,1570280,-116.7883,33.1404,691,2004,4,5,2004-04-05,217,2003-09-01,2003-12-24,114,103,2004-04-20,232,-15,165.5,92.75,177.82,509.15000000000003,8,271.48,15,11.345192307692308,103
heterophyllus,1571627,-117.0306,32.8762,227,2000,5,2,2000-05-02,244,1999-09-01,2000-02-11,163,81,2000-04-01,213,31,203.5,137.96,23.12,247.3,3,161.08,7,14.548780487804878,81
heterophyllus,1572945,-116.5495,32.6012,723,2001,4,20,2001-04-20,231,2000-09-01,2001-01-09,130,101,2001-04-23,234,-3,180.5,173.47,63.66,394.3,7,237.13,13,8.541176470588235,101
heterophyllus,1581319,-116.8157,33.5928,1056,2003,4,4,2003-04-04,215,2002-09-01,2002-11-08,68,147,2003-05-09,250,-35,141.5,111.64999999999999,175.84,503.2,6,287.49,11,11.232432432432432,147
heterophyllus,1594152,-117.1798,33.6197,478,2006,5,24,2006-05-24,265,2005-09-01,2006-02-28,180,85,2006-04-24,235,30,222.5,117.77,16.2,319.3,6,133.97,11,13.317441860465117,85
heterophyllus,1594239,-117.1973,33.6197,568,2006,5,28,2006-05-28,269,2005-09-01,2006-02-28,180,89,2006-04-28,239,30,224.5,136.2,22.03,324.2,8,158.23,14,14.24,89
heterophyllus,1596956,-117.428,33.7376,560,2003,4,4,2003-04-04,215,2002-09-01,2002-11-09,69,146,2003-05-05,246,-31,142,95.26,237,480.25,6,332.26,12,14.250340136054422,146
heterophyllus,1600879,-117.5463,34.1966,1558,1995,4,22,1995-04-22,233,1994-09-01,1994-10-04,33,200,1995-04-01,212,21,133,742.63,1043.53,403.85,8,1786.16,20,6.7925373134328355,200
heterophyllus,1609903,-117.6751,34.176,835,2000,6,25,2000-06-25,298,1999-09-01,2000-02-10,162,136,2000-04-01,213,85,230,362.56,115.78999999999999,444.75,2,478.35,6,14.857664233576642,136
heterophyllus,1610567,-117.7083,33.7417,321,2008,4,1,2008-04-01,213,2007-09-01,2007-11-30,90,123,2008-04-04,216,-3,151.5,197.69,42.74,295.35,2,240.43,9,13.631451612903225,123
heterophyllus,1610695,-117.7042,33.7375,321,2008,4,1,2008-04-01,213,2007-09-01,2007-11-30,90,123,2008-04-04,216,-3,151.5,197.69,42.74,295.35,2,240.43,9,13.631451612903225,123
heterophyllus,1617935,-117.1798,33.6197,478,2008,4,16,2008-04-16,228,2007-09-01,2007-11-30,90,138,2008-04-04,216,12,159,163.3,39.02,591.05,5,202.32,11,11.372661870503597,138
heterophyllus,1642129,-117.3305,33.5892,771,2008,3,20,2008-03-20,201,2007-09-01,2007-11-30,90,111,2008-04-04,216,-15,145.5,199.79,165.89000000000001,203.4,3,365.68,9,11.101785714285715,111
heterophyllus,1655772,-116.4721,32.681,953,2012,4,24,2012-04-24,236,2011-09-01,2011-11-05,65,171,2012-04-28,240,-4,150.5,165.9,179.41,899.3,10,345.31,20,8.852906976744187,171
heterophyllus,1667993,-117.0878,33.803,623,2013,3,13,2013-03-13,193,2012-09-01,2012-12-13,103,90,2013-04-09,220,-27,148,69.3,57.48,273.85,4,126.78,9,10.446153846153846,90
heterophyllus,1679404,-117.3974,33.6457,706,2014,4,4,2014-04-04,215,2013-09-01,2013-11-21,81,134,2014-04-03,214,1,148,67.25,127.28,277.05,9,194.53,11,15.11037037037037,134
heterophyllus,1681356,-117.3857,33.2303,40,2015,2,19,2015-02-19,171,2014-09-01,2014-12-03,93,78,2015-04-09,220,-49,132,93.64,14.259999999999998,260.6,2,107.9,6,13.978481012658229,78
heterophyllus,1684638,-117.7068,33.7109,224,2008,4,3,2008-04-03,215,2007-09-01,2007-11-30,90,125,2008-04-04,216,-1,152.5,184.23,44.33,347.5,2,228.56,9,13.632539682539683,125
heterophyllus,1687670,-116.5625,33.0756,1242,2003,5,10,2003-05-10,251,2002-09-01,2002-11-07,67,184,2003-05-10,251,0,159,233.86,390.3,489.4,7,624.16,16,9.15891891891892,184
heterophyllus,172743,-120.3351,35.3655,777,1998,4,16,1998-04-16,227,1997-09-01,1997-11-10,70,157,1998-05-15,256,-29,148.5,349.4,601.48,275.55,5,950.88,17,9.124050632911393,157
heterophyllus,172744,-120.3319,35.3729,777,1998,4,16,1998-04-16,227,1997-09-01,1997-11-10,70,157,1998-05-15,256,-29,148.5,349.4,601.48,275.55,5,950.88,17,9.124050632911393,157
heterophyllus,1936643,-117.1377,33.0442,196,2016,3,29,2016-03-29,210,2015-09-01,2016-01-04,125,85,2016-04-12,224,-14,167.5,141.59,36,288.2,7,178.43,10,14.876744186046512,85
heterophyllus,208367,-116.8599,33.4573,645,1982,4,15,1982-04-15,226,1981-09-01,1981-11-26,86,140,1982-04-13,224,2,156,173.91,249.44,593.6,5,423.35,12,10.748936170212765,140
heterophyllus,2864589,-117.5542,33.6326,482,1987,3,16,1987-03-16,196,1986-09-01,1986-09-25,24,172,1987-04-05,216,-20,110,102.42,102.26,329,9,204.68,14,15.145664739884394,172
heterophyllus,2914566,-118.5661,34.0811,335,2008,5,30,2008-05-30,272,2007-09-01,2007-12-18,108,164,2008-04-05,217,55,190,525.24,4.84,432.15,4,530.08,9,15.146060606060606,164
heterophyllus,3700261,-116.5413,32.9946,1419,2003,5,26,2003-05-26,267,2002-09-01,2002-11-08,68,199,2003-05-10,251,16,167.5,317.04,334.43,621.4,7,651.47,17,8.331,199
heterophyllus,376956,-117.4876,33.3257,74,1992,3,12,1992-03-12,193,1991-09-01,1991-12-28,118,75,1992-04-03,215,-22,155.5,98.45,167.92,232.70000000000002,1,266.37,6,14.45657894736842,75
heterophyllus,388326,-117.1706,33.4578,404,2000,4,29,2000-04-29,241,1999-09-01,2000-02-11,163,78,2000-04-01,213,28,202,201.35999999999999,35.19,209.5,2,236.55,6,14.022784810126582,78
heterophyllus,388345,-117.171,33.4573,404,2000,5,20,2000-05-20,262,1999-09-01,2000-02-11,163,99,2000-04-01,213,49,212.5,201.35999999999999,35.269999999999996,293.2,3,236.63,7,14.899000000000001,99
heterophyllus,388902,-117.3233,33.3986,243,1992,4,9,1992-04-09,221,1991-09-01,1991-12-28,118,103,1992-04-04,216,5,169.5,288.85,142.72,183.2,2,431.57,8,14.760576923076924,103
heterophyllus,389147,-117.0445,32.8303,181,2003,3,13,2003-03-13,193,2002-09-01,2002-11-09,69,124,2003-05-10,251,-58,131,118.98,111.83,387.65000000000003,7,230.81,12,14.0816,124
heterophyllus,390110,-117.0924,32.8916,202,2004,4,4,2004-04-04,216,2003-09-01,2004-02-22,174,42,2004-04-04,216,0,195,87.91,7.220000000000001,95.45,1,95.13000000000001,3,14.923255813953489,42
heterophyllus,390340,-117.0471,32.831,181,2003,3,13,2003-03-13,193,2002-09-01,2002-11-09,69,124,2003-05-10,251,-58,131,118.98,111.83,387.65000000000003,7,230.81,12,14.0816,124
heterophyllus,390531,-116.6225,33.3772,1448,2004,4,16,2004-04-16,228,2003-09-01,2003-11-12,72,156,2004-04-20,232,-4,150,110.5,190.66,426.7,7,301.16,14,8.357324840764331,156
heterophyllus,391677,-117.1977,33.4347,237,2001,3,30,2001-03-30,210,2000-09-01,2001-01-09,130,80,2001-04-24,235,-25,170,152.63,123.86,121.30000000000001,3,276.49,10,11.907407407407408,80
heterophyllus,392568,-117.4581,33.7939,400,2008,2,21,2008-02-21,173,2007-09-01,2007-11-30,90,83,2008-04-04,216,-43,131.5,116.53,43.81,284.3,3,173.98,9,10.870238095238095,83
heterophyllus,393522,-117.51,33.35,74,2008,2,26,2008-02-26,178,2007-09-01,2007-12-01,91,87,2008-04-12,224,-46,134.5,134.15,114.04,214.95,1,248.19,8,12.398863636363636,87
heterophyllus,466578,-116.5725,32.7641,1199,1982,4,21,1982-04-21,232,1981-09-01,1981-11-27,87,145,1982-04-07,218,14,159.5,275.76,358.32,437.15,4,634.08,14,7.495205479452054,145
heterophyllus,466594,-116.9313,32.7195,336,1986,3,17,1986-03-17,197,1985-09-01,1985-11-11,71,126,1986-04-09,220,-23,134,210.48,216.45,380.2,3,435.25,12,13.390551181102362,126
heterophyllus,466606,-116.4837,32.9383,1437,1992,4,17,1992-04-17,229,1991-09-01,1991-10-24,53,176,1992-04-04,216,13,141,231.51,315.6,530.25,4,547.11,16,6.719774011299435,176
heterophyllus,466624,-117.0306,32.8762,227,2000,5,2,2000-05-02,244,1999-09-01,2000-02-11,163,81,2000-04-01,213,31,203.5,137.96,23.12,247.3,3,161.08,7,14.548780487804878,81
heterophyllus,466630,-116.9849,32.8736,183,2004,3,14,2004-03-14,195,2003-09-01,2004-02-22,174,21,2004-04-04,216,-21,184.5,90.6,0.27,56,0,90.86999999999999,2,13.85909090909091,21
heterophyllus,466637,-116.3437,32.6369,1138,2003,4,19,2003-04-19,230,2002-09-01,2002-11-08,68,162,2003-05-10,251,-21,149,125.7,234.25,790.55,8,359.95,15,9.355828220858896,162
heterophyllus,466639,-116.4477,32.8468,1662,2004,6,13,2004-06-13,286,2003-09-01,2003-11-12,72,214,2004-04-20,232,54,179,292.21999999999997,91.97,666.5,9,384.19,17,8.828372093023257,214
heterophyllus,466643,-116.54,32.6624,909,2003,5,9,2003-05-09,250,2002-09-01,2002-11-08,68,182,2003-05-10,251,-1,159,109.06,234.88,850.4,9,343.94,17,10.601639344262296,182
heterophyllus,466647,-116.7403,32.86,702,2004,4,17,2004-04-17,229,2003-09-01,2003-11-12,72,157,2004-04-20,232,-3,150.5,100.35,149.47,676.2,10,249.82,17,12.368987341772153,157
heterophyllus,466648,-116.7403,32.86,702,2004,5,15,2004-05-15,257,2003-09-01,2003-11-12,72,185,2004-04-20,232,25,164.5,119.27,141.57,865.3000000000001,10,260.84,18,13.160752688172042,185
heterophyllus,466651,-116.7491,32.6749,705,2003,4,1,2003-04-01,212,2002-09-01,2002-11-09,69,143,2003-05-10,251,-39,140.5,138.54,202.2,638.8,5,340.74,11,12.583333333333334,143
heterophyllus,466652,-117.1154,32.8388,118,2000,5,2,2000-05-02,244,1999-09-01,2000-02-21,173,71,2000-04-01,213,31,208.5,97.84,16.8,111.6,5,114.64,8,14.405555555555555,71
heterophyllus,466654,-116.9428,32.9214,278,2004,3,28,2004-03-28,209,2003-09-01,2003-11-11,71,138,2004-04-04,216,-7,140,74.98,125.9,567.5,8,200.88,13,12.707913669064748,138
heterophyllus,466657,-116.2233,32.6631,914,2003,4,17,2003-04-17,228,2002-09-01,2002-12-17,107,121,2003-04-01,212,16,167.5,96.04,85.39,504.95,5,181.43,10,10.165573770491804,121
heterophyllus,466658,-116.8796,32.806,316,2003,4,15,2003-04-15,226,2002-09-01,2002-11-09,69,157,2003-05-10,251,-25,147.5,126.38,205,602.55,7,345.15,14,13.790506329113924,157
heterophyllus,466672,-116.6642,33.104,987,2005,1,29,2005-01-29,150,2004-09-01,2004-10-16,45,105,2005-05-11,252,-102,97.5,302.35,322.84,250.79999999999998,0,630.35,8,10.059433962264151,105
heterophyllus,466674,-117.0233,33.0151,237,2005,1,27,2005-01-27,148,2004-09-01,2004-10-17,46,102,2005-05-08,249,-101,97,173.34,220.59,310.65,6,402.8,13,13.233980582524271,102
heterophyllus,466676,-116.8878,32.6067,328,2004,6,1,2004-06-01,274,2003-09-01,2003-12-24,114,160,2004-04-04,216,58,194,158.04,19.57,631,7,177.61,12,14.962111801242235,160
heterophyllus,466695,-116.656,32.7431,752,2005,3,23,2005-03-23,203,2004-09-01,2004-10-17,46,157,2005-05-08,249,-46,124.5,344.05,384.25,537.5,4,735.3,16,10.817088607594936,157
heterophyllus,466696,-116.5698,32.7182,1053,2005,4,9,2005-04-09,220,2004-09-01,2004-10-17,46,174,2005-05-08,249,-29,133,483.34,283.11,400.15000000000003,5,766.94,17,9.653714285714285,174
heterophyllus,466699,-116.8835,32.9759,417,2006,4,27,2006-04-27,238,2005-09-01,2005-10-17,46,192,2006-04-28,239,-1,142,65.9,191.8,1018.65,8,257.7,17,12.350259067357513,192
heterophyllus,466703,-116.6428,33.236,1003,2006,5,4,2006-05-04,245,2005-09-01,2005-10-17,46,199,2006-04-25,236,9,145.5,94.18,246.46,1157.95,6,340.64,15,9.3825,199
heterophyllus,466708,-116.6182,32.7922,911,2007,3,25,2007-03-25,205,2006-09-01,2007-02-19,171,34,2007-04-01,212,-7,188,65.07000000000001,7.78,179.45,1,72.85,4,11.72,34
heterophyllus,466715,-116.7426,32.8543,702,2005,4,5,2005-04-05,216,2004-09-01,2004-10-17,46,170,2005-05-08,249,-33,131,367.71,320.27,476.95,5,687.98,16,11.74327485380117,170
heterophyllus,466717,-116.8822,32.9195,494,2004,4,27,2004-04-27,239,2003-09-01,2003-11-11,71,168,2004-04-20,232,7,155,79.28,153.01,843.6,9,232.29,16,12.790532544378697,168
heterophyllus,466722,-116.6249,32.6983,847,2008,5,7,2008-05-07,249,2007-09-01,2007-11-30,90,159,2008-04-04,216,33,169.5,323.3,50.09,697.25,6,373.39,14,10.69625,159
heterophyllus,466723,-116.5663,32.694,1053,2008,4,21,2008-04-21,233,2007-09-01,2007-12-01,91,142,2008-04-04,216,17,162,315.69,70.57,478.3,5,386.26,13,9.346153846153847,142
heterophyllus,466728,-116.6733,33.03,1058,2007,4,28,2007-04-28,239,2006-09-01,2007-02-12,164,75,2007-05-03,244,-5,201.5,95.3,37.61,233.35,5,132.91,10,11.397368421052631,75
heterophyllus,466731,-117.0131,33.009,394,2007,4,6,2007-04-06,217,2006-09-01,2007-02-19,171,46,2007-04-01,212,5,194,52.88,7.51,225.85,3,60.38999999999999,5,13.34468085106383,46
heterophyllus,466734,-116.6882,32.674,770,2007,5,18,2007-05-18,259,2006-09-01,2007-02-19,171,88,2007-04-01,212,47,215,71.08,16.53,460.15,6,87.61,9,13.882022471910112,88
heterophyllus,466738,-116.7027,33.1029,895,2007,4,2,2007-04-02,213,2006-09-01,2007-02-19,171,42,2007-04-24,235,-22,192,65.44,14.09,185.45000000000002,2,79.53,5,12.183720930232559,42
heterophyllus,466747,-117.0236,32.9751,177,2008,3,17,2008-03-17,198,2007-09-01,2007-12-01,91,107,2008-04-01,213,-15,144.5,145.89000000000001,112.60000000000001,339.8,2,258.49,11,11.926851851851852,107
heterophyllus,466749,-116.7745,32.6865,408,2008,3,15,2008-03-15,196,2007-09-01,2007-12-01,91,105,2008-04-04,216,-20,143.5,156.4,140.19,361.5,2,296.59,10,11.284905660377358,105
heterophyllus,466750,-116.7494,32.67,705,2008,4,9,2008-04-09,221,2007-09-01,2007-12-01,91,130,2008-04-04,216,5,156,264.29,93,494.05,5,357.29,13,10.92824427480916,130
heterophyllus,466755,-116.9287,32.7208,336,2008,3,13,2008-03-13,194,2007-09-01,2007-12-01,91,103,2008-04-01,213,-19,142.5,137.99,120.06,289.25,2,258.05,10,12.15576923076923,103
heterophyllus,466756,-117.2567,33.1504,130,2008,3,13,2008-03-13,194,2007-09-01,2007-12-01,91,103,2008-04-01,213,-19,142.5,147.29,121.85,176,1,269.14,10,12.577884615384615,103
heterophyllus,466763,-116.8231,32.8917,373,2010,3,11,2010-03-11,191,2009-09-01,2009-12-07,97,94,2010-04-30,241,-50,144,216.73,130.46,311.85,5,347.19,13,11.616842105263158,94
heterophyllus,466767,-116.7687,33.0217,786,2008,3,14,2008-03-14,195,2007-09-01,2007-11-30,90,105,2008-04-11,223,-28,142.5,224.02,202.6,355.85,1,426.62,10,10.36320754716981,105
heterophyllus,466768,-116.9724,33.0144,572,2008,3,31,2008-03-31,212,2007-09-01,2007-12-01,91,121,2008-04-04,216,-4,151.5,248.66,104.67,462.15,4,353.88,12,10.838524590163935,121
heterophyllus,466780,-117.0868,33.0634,186,2009,3,1,2009-03-01,181,2008-09-01,2008-11-26,86,95,2009-04-13,224,-43,133.5,141.88,106.11,324.55,6,247.99,11,12.951041666666667,95
heterophyllus,466807,-116.9217,33.0814,371,2009,3,18,2009-03-18,198,2008-09-01,2008-11-26,86,112,2009-04-16,227,-29,142,152.18,105.97,465.4,6,258.15,12,12.154867256637168,112
heterophyllus,466824,-117.1626,32.9452,98,2013,4,2,2013-04-02,213,2012-09-01,2012-12-13,103,110,2013-05-09,250,-37,158,109.27,52.55,187.95,7,161.82,11,12.864864864864865,110
heterophyllus,466825,-116.7076,33.3652,1229,2013,5,17,2013-05-17,258,2012-09-01,2012-12-13,103,155,2013-05-09,250,8,180.5,135.19,55.11,556.35,10,190.3,16,9.375,155
heterophyllus,466840,-116.6738,33.3638,1289,2010,4,14,2010-04-14,225,2009-09-01,2009-12-07,97,128,2010-04-30,241,-16,161,366.76,119,365.15,8,485.76,17,7.913178294573643,128
heterophyllus,466850,-117.3857,33.2303,40,2015,2,19,2015-02-19,171,2014-09-01,2014-12-03,93,78,2015-04-09,220,-49,132,93.64,14.259999999999998,260.6,2,107.9,6,13.978481012658229,78
heterophyllus,466851,-117.2455,32.7192,38,2015,3,11,2015-03-11,191,2014-09-01,2014-12-03,93,98,2015-04-01,212,-21,142,93.24000000000001,28.509999999999998,119.7,4,121.75,9,15.631313131313131,98
heterophyllus,466852,-117.2382,32.6748,9,2015,4,14,2015-04-14,225,2014-09-01,2014-12-03,93,132,2015-04-01,212,13,159,89.97,26.96,118.9,4,116.92999999999999,9,16.56015037593985,132
heterophyllus,466854,-117.0061,33.126,288,2008,3,23,2008-03-23,204,2007-09-01,2007-12-01,91,113,2008-04-12,224,-20,147.5,187.81,138.17,433.2,3,325.98,11,11.540350877192983,113
heterophyllus,466867,-116.4604,32.7213,1046,2010,4,11,2010-04-11,222,2009-09-01,2009-12-06,96,126,2010-04-30,241,-19,159,324.71999999999997,183.92,538.2,9,508.64,17,8.4,126
heterophyllus,466868,-116.5685,33.1092,1378,2012,4,18,2012-04-18,230,2011-09-01,2011-10-04,33,197,2012-04-28,240,-10,131.5,178.27,247.12,505.90000000000003,7,425.39,18,9.236868686868688,197
heterophyllus,466880,-117.2595,33.0041,49,1992,4,6,1992-04-06,218,1991-09-01,1991-12-29,119,99,1992-04-04,216,2,168.5,196.10999999999999,99.59,207.35,2,295.7,9,14.793,99
heterophyllus,466894,-116.5956,33.381,1555,2015,4,15,2015-04-15,226,2014-09-01,2014-12-03,93,133,2015-04-09,220,6,159.5,120.52,77.98,281.2,5,198.5,11,9.782835820895523,133
heterophyllus,470189,-117.266,33.0044,49,1990,4,15,1990-04-15,226,1989-09-01,1990-01-14,135,91,1990-04-26,237,-11,180.5,99.15,26.25,162.4,5,125.4,9,13.202173913043477,91
heterophyllus,613792,-119.13,34.46,794,2008,3,22,2008-03-22,203,2007-09-01,2007-12-18,108,95,2008-04-04,216,-13,155.5,528.4399999999999,90.83,411.5,0,619.27,5,8.711458333333333,95
heterophyllus,655683,-117.5305,33.3624,140,2016,4,10,2016-04-10,222,2015-09-01,2015-09-16,15,207,2016-04-13,225,-3,118.5,78.63,128.84,524.1,12,207.47,18,16.036057692307693,207
heterophyllus,656742,-117.0061,33.126,288,2008,3,23,2008-03-23,204,2007-09-01,2007-12-01,91,113,2008-04-12,224,-20,147.5,187.81,138.17,433.2,3,325.98,11,11.540350877192983,113
heterophyllus,945049,-117.4927,33.4869,337,2014,5,6,2014-05-06,247,2013-09-01,2013-11-21,81,166,2014-04-03,214,33,164,78.65,136.19,385.5,7,214.84,11,16.644311377245508,166
inflatus,1069403,-119.5322,34.9708,792,2005,3,27,2005-03-27,207,2004-09-01,2004-10-17,46,161,2005-04-10,221,-14,126.5,128.59,188.4,455,9,316.98999999999995,14,8.841358024691358,161
inflatus,1121987,-117.3549,35.3316,998,2014,4,11,2014-04-11,222,2013-09-01,2014-02-27,179,43,2014-04-04,215,7,200.5,25.74,2.16,133.9,3,27.9,4,14.204545454545455,43
inflatus,1145872,-119.4056,34.9279,1225,2010,5,18,2010-05-18,259,2009-09-01,2009-10-13,42,217,2010-04-24,235,24,150.5,172.62,112.75,736.95,16,285.37,24,9.007798165137615,217
inflatus,1164190,-119.401,34.9334,1225,2013,4,11,2013-04-11,222,2012-09-01,2013-01-24,145,77,2013-04-02,213,9,183.5,39.949999999999996,22.299999999999997,222.35,3,62.25,5,9.626923076923077,77
inflatus,1321489,-117.5372,34.9772,800,2005,3,7,2005-03-07,187,2004-09-01,2004-10-20,49,138,2005-04-10,221,-34,118,94.33,214.86,511.05,6,309.19,13,8.489208633093526,138
inflatus,1367422,-119.4833,34.9917,879,1998,3,28,1998-03-28,208,1997-09-01,1997-12-06,96,112,1998-06-14,286,-78,152,117.52,296.72,247.15,6,419.47999999999996,12,7.880530973451328,112
inflatus,1401895,-117.5369,34.9731,800,2010,4,1,2010-04-01,212,2009-09-01,2010-01-18,139,73,2010-04-23,234,-22,175.5,110.45,16.84,295.9,7,127.29,10,9.267567567567568,73
inflatus,1401920,-119.4336,34.8792,1153,2010,5,2,2010-05-02,243,2009-09-01,2009-10-13,42,201,2010-04-24,235,8,142.5,148.95,142.65,968.35,13,291.6,21,8.093564356435644,201
inflatus,1402011,-119.4389,34.8806,997,2013,3,23,2013-03-23,203,2012-09-01,2013-01-24,145,58,2013-04-02,213,-10,174,38.14,16.37,222.9,2,54.51,4,8.85593220338983,58
inflatus,1442872,-119.7732,35.2042,602,1982,5,2,1982-05-02,243,1981-09-01,1982-01-19,140,103,1982-04-14,225,18,191.5,68.94,137.85,409.7,5,206.79,10,9.472115384615385,103
inflatus,1458903,-118.1813,35.1418,942,1988,3,6,1988-03-06,187,1987-09-01,1987-10-28,57,130,1988-05-07,249,-62,122,86.76,65.59,410.2,6,152.35,12,7.346564885496183,130
inflatus,1458904,-117.4452,35.186,946,1987,3,24,1987-03-24,204,1986-09-01,1987-01-03,124,80,1987-04-01,212,-8,164,27.03,32.75,222.6,5,59.78,7,8.249382716049382,80
inflatus,1465936,-117.4637,34.7563,849,1995,4,22,1995-04-22,233,1994-09-01,1995-01-04,125,108,1995-04-01,212,21,179,89.81,48.36,447.15,5,138.17,10,10.344954128440367,108
inflatus,1620148,-117.5906,35.2032,873,2005,3,14,2005-03-14,194,2004-09-01,2004-10-20,49,145,2005-04-01,212,-18,121.5,141.39000000000001,163.6,484.6,5,304.99,13,8.832191780821917,145
inflatus,16241392,-119.6912,35.088,695,2016,3,4,2016-03-04,185,2015-09-01,2016-01-05,126,59,2016-04-11,223,-38,155.5,85.41,4.95,206.65,3,90.36,5,10.821666666666667,59
inflatus,1640641,-117.9971,34.5027,1016,2009,5,5,2009-05-05,246,2008-09-01,2008-11-26,86,160,2009-04-09,220,26,166,109.92,30.97,738.8,9,140.89,13,9.401863354037268,160
inflatus,1686936,-117.56,35.0651,818,2003,5,5,2003-05-05,246,2002-09-01,2003-02-11,163,83,2003-04-16,227,19,204.5,97.15,25.48,314.15,3,122.63,6,11.745238095238095,83
inflatus,1691184,-117.5256,35.1968,897,2014,4,14,2014-04-14,225,2013-09-01,2013-11-21,81,144,2014-04-04,215,10,153,25.29,26.94,593.75,4,52.230000000000004,6,11.227586206896552,144
inflatus,172745,-119.5959,34.7752,1155,1992,4,21,1992-04-21,233,1991-09-01,1991-12-27,117,116,1992-04-04,216,17,175,279.53,66.88,239.2,3,346.40999999999997,8,9.132478632478632,116
inflatus,172748,-119.7046,35.2064,853,1986,4,26,1986-04-26,237,1985-09-01,1986-02-12,164,73,1986-04-18,229,8,200.5,97.76,22.38,224.55,1,120.14,4,11.456756756756757,73
inflatus,172749,-119.5229,35.0558,791,1986,4,26,1986-04-26,237,1985-09-01,1986-02-12,164,73,1986-04-18,229,8,200.5,89.22,19.71,271.65,2,108.93,5,11.574324324324325,73
inflatus,172752,-119.4562,35.008,725,1998,3,28,1998-03-28,208,1997-09-01,1997-12-06,96,112,1998-05-15,256,-48,152,105.75,286.12,277.15,6,396.77,11,8.77079646017699,112
inflatus,172753,-119.5331,34.9536,792,2005,3,21,2005-03-21,201,2004-09-01,2004-10-17,46,155,2005-04-10,221,-20,123.5,110.6,201.07,440.15,8,311.66999999999996,13,8.874358974358975,155
inflatus,172754,-119.79,35.24,718,1988,3,18,1988-03-18,199,1987-09-01,1987-10-27,56,143,1988-05-08,250,-51,127.5,133.08,40.95,496.05,5,174.03,11,8.775,143
inflatus,17315483,-117.4961,34.8675,889,2014,4,18,2014-04-18,229,2013-09-01,2013-11-21,81,148,2014-04-03,214,15,155,35.59,25.8,765.85,6,61.39,8,10.918120805369128,148
inflatus,2052556,-120.9976,36.9733,211,1986,3,25,1986-03-25,205,1985-09-01,1985-11-10,70,135,1986-04-17,228,-23,137.5,106.5,148.10999999999999,235.75,12,254.61,18,9.799264705882353,135
inflatus,208372,-119.7732,35.2042,602,1982,5,2,1982-05-02,243,1981-09-01,1982-01-19,140,103,1982-04-14,225,18,191.5,68.94,137.85,409.7,5,206.79,10,9.472115384615385,103
inflatus,215450,-119.6912,35.088,695,2016,3,4,2016-03-04,185,2015-09-01,2016-01-05,126,59,2016-04-11,223,-38,155.5,85.41,4.95,206.65,3,90.36,5,10.821666666666667,59
inflatus,2790162,-117.0514,35.0979,1123,1995,3,26,1995-03-26,206,1994-09-01,1995-01-04,125,81,1995-04-01,212,-6,165.5,85.06,50.68,96.25,1,135.74,7,10.784146341463414,81
inflatus,303072,-117.881,35.1884,799,1991,4,29,1991-04-29,240,1990-09-01,1991-02-28,180,60,1991-04-01,212,28,210,123.59,0,208.95,2,123.59,5,11.11311475409836,60
inflatus,466627,-119.5959,34.7752,1155,1992,4,21,1992-04-21,233,1991-09-01,1991-12-27,117,116,1992-04-04,216,17,175,279.53,66.88,239.2,3,346.40999999999997,8,9.132478632478632,116
inflatus,608774,-117.532,34.959,800,2005,3,13,2005-03-13,193,2004-09-01,2004-10-20,49,144,2005-04-10,221,-28,121,148.17000000000002,161.02,552.55,6,309.19,13,8.775172413793104,144
inflatus,608776,-119.53,35.02,943,1992,4,26,1992-04-26,238,1991-09-01,1991-12-27,117,121,1992-04-04,216,22,177.5,164.09,68.96,236.79999999999998,2,233.05,7,9.548360655737705,121
inflatus,690629,-118.8228,35.1238,201,2015,2,15,2015-02-15,167,2014-09-01,2014-12-12,102,65,2015-04-09,220,-53,134.5,49.03,8.32,172.6,5,57.35,7,11.159090909090908,65
inflatus,748854,-119.4009,34.9311,1225,2010,4,8,2010-04-08,219,2009-09-01,2009-10-13,42,177,2010-04-24,235,-16,130.5,67.48,182.55,531.2,15,250.03,21,8.418539325842696,177
inflatus,793797,-117.5092,35.2187,942,2014,4,14,2014-04-14,225,2013-09-01,2013-11-21,81,144,2014-04-04,215,10,153,27.27,27.389999999999997,486.9,4,54.66,6,11.853103448275862,144
inflatus,8598689,-119.5959,34.7752,1155,1992,4,21,1992-04-21,233,1991-09-01,1991-12-27,117,116,1992-04-04,216,17,175,279.53,66.88,239.2,3,346.40999999999997,8,9.132478632478632,116
inflatus,8598692,-119.7017,35.2074,853,1986,4,26,1986-04-26,237,1985-09-01,1986-02-12,164,73,1986-04-18,229,8,200.5,97.76,22.38,224.55,1,120.14,4,11.456756756756757,73
inflatus,8598693,-119.5229,35.0558,791,1986,4,26,1986-04-26,237,1985-09-01,1986-02-12,164,73,1986-04-18,229,8,200.5,89.22,19.71,271.65,2,108.93,5,11.574324324324325,73
inflatus,8598696,-119.4562,35.008,725,1998,3,28,1998-03-28,208,1997-09-01,1997-12-06,96,112,1998-05-15,256,-48,152,105.75,286.12,277.15,6,396.77,11,8.77079646017699,112
inflatus,8598697,-119.5331,34.9536,792,2005,3,21,2005-03-21,201,2004-09-01,2004-10-17,46,155,2005-04-10,221,-20,123.5,110.6,201.07,440.15,8,311.66999999999996,13,8.874358974358975,155
